date,game,score,league,season,game_id,home,away,score_home,actual,predicted,prob_home,prob_draw,prob_away,correct,odds_1,odds_X,odds_2,odds_outcome,return
2019-10-25,Timrå IK  - Kristianstads IK,2 - 3,allsvenskan,2019/20,441355,Timrå IK,Kristianstads IK,2,away,home,0.73,0.1,0.17,0,1.42,5.35,6.2,6.2,-1.0
2019-10-25,Mora IK  - IF Björklöven,1 - 6,allsvenskan,2019/20,441356,Mora IK,IF Björklöven,1,away,home,0.5,0.15,0.35,0,3.22,4.0,2.04,2.04,-1.0
2019-10-25,Södertälje SK  - Västerviks IK,4 - 1,allsvenskan,2019/20,441357,Södertälje SK,Västerviks IK,4,home,away,0.29,0.24,0.47,0,1.93,4.3,3.32,1.93,-1.0
2019-10-25,Karlskrona HK  - AIK,3 - 2,allsvenskan,2019/20,441358,Karlskrona HK,AIK,3,draw,home,0.53,0.25,0.22,0,,,,,-1.0
2019-10-25,MODO Hockey  - BIK Karlskoga,4 - 3,allsvenskan,2019/20,441359,MODO Hockey,BIK Karlskoga,4,home,home,0.49,0.27,0.24,1,1.68,4.9,3.95,1.68,1.68
2019-10-27,Timrå IK  - HC Vita Hästen,6 - 5,allsvenskan,2019/20,441360,Timrå IK,HC Vita Hästen,6,draw,draw,0.4,0.43,0.17,1,1.61,4.55,4.8,4.55,4.55
2019-10-27,Tingsryds AIF  - Kristianstads IK,2 - 3,allsvenskan,2019/20,441361,Tingsryds AIF,Kristianstads IK,2,draw,home,0.54,0.17,0.29,0,1.98,4.15,3.27,4.15,-1.0
2019-10-27,BIK Karlskoga  - Almtuna IS,5 - 2,allsvenskan,2019/20,441362,BIK Karlskoga,Almtuna IS,5,home,home,0.73,0.13,0.14,1,1.58,4.65,4.9,1.58,1.58
2019-10-27,AIK  - Västerås IK,4 - 5,allsvenskan,2019/20,441363,AIK,Västerås IK,4,away,home,0.38,0.28,0.34,0,2.77,3.95,2.29,2.29,-1.0
2019-10-27,Mora IK  - Södertälje SK,4 - 3,allsvenskan,2019/20,441364,Mora IK,Södertälje SK,4,home,home,0.61,0.18,0.21,1,2.33,3.9,2.72,2.33,2.33
2019-10-27,Västerviks IK  - MODO Hockey,4 - 5,allsvenskan,2019/20,441365,Västerviks IK,MODO Hockey,4,away,home,0.38,0.25,0.37,0,3.55,4.3,1.86,1.86,-1.0
2019-10-27,IF Björklöven  - Karlskrona HK,5 - 2,allsvenskan,2019/20,441366,IF Björklöven,Karlskrona HK,5,home,home,0.59,0.16,0.25,1,1.5,4.8,5.6,1.5,1.5
2019-10-30,Kristianstads IK  - BIK Karlskoga,1 - 2,allsvenskan,2019/20,441367,Kristianstads IK,BIK Karlskoga,1,away,home,0.37,0.29,0.34,0,2.87,4.35,2.11,2.11,-1.0
2019-10-30,HC Vita Hästen  - Tingsryds AIF,2 - 3,allsvenskan,2019/20,441368,HC Vita Hästen,Tingsryds AIF,2,draw,away,0.25,0.28,0.47,0,1.91,4.2,3.45,4.2,-1.0
2019-10-30,Almtuna IS  - AIK,3 - 2,allsvenskan,2019/20,441369,Almtuna IS,AIK,3,draw,home,0.56,0.14,0.3,0,,,,,-1.0
2019-10-30,Västerås IK  - Västerviks IK,0 - 3,allsvenskan,2019/20,441370,Västerås IK,Västerviks IK,0,away,home,0.58,0.19,0.23,0,1.57,4.75,4.9,4.9,-1.0
2019-10-30,Karlskrona HK  - Mora IK,4 - 2,allsvenskan,2019/20,441372,Karlskrona HK,Mora IK,4,home,home,0.39,0.28,0.33,1,2.16,4.0,2.95,2.16,2.16
2019-10-30,Södertälje SK  - Timrå IK,3 - 1,allsvenskan,2019/20,441373,Södertälje SK,Timrå IK,3,home,away,0.28,0.22,0.5,0,3.0,4.3,2.06,3.0,-1.0
2019-11-01,BIK Karlskoga  - HC Vita Hästen,4 - 5,allsvenskan,2019/20,441374,BIK Karlskoga,HC Vita Hästen,4,draw,home,0.54,0.27,0.19,0,1.63,5.0,4.2,5.0,-1.0
2019-11-01,AIK  - Kristianstads IK,2 - 4,allsvenskan,2019/20,441375,AIK,Kristianstads IK,2,away,draw,0.32,0.34,0.34,0,1.94,4.3,3.3,3.3,-1.0
2019-11-01,Västerviks IK  - Almtuna IS,6 - 3,allsvenskan,2019/20,441376,Västerviks IK,Almtuna IS,6,home,home,0.47,0.15,0.38,1,2.15,4.15,2.9,2.15,2.15
2019-11-01,Södertälje SK  - Karlskrona HK,3 - 6,allsvenskan,2019/20,441377,Södertälje SK,Karlskrona HK,3,away,away,0.36,0.19,0.45,1,1.95,4.45,3.18,3.18,3.18
2019-11-01,Timrå IK  - Tingsryds AIF,3 - 2,allsvenskan,2019/20,441378,Timrå IK,Tingsryds AIF,3,home,home,0.44,0.2,0.36,1,1.53,4.75,5.25,1.53,1.53
2019-11-01,IF Björklöven  - Västerås IK,0 - 2,allsvenskan,2019/20,441379,IF Björklöven,Västerås IK,0,away,home,0.57,0.13,0.3,0,1.7,4.5,4.15,4.15,-1.0
2019-11-01,Mora IK  - MODO Hockey,1 - 5,allsvenskan,2019/20,441380,Mora IK,MODO Hockey,1,away,home,0.51,0.27,0.22,0,4.2,4.6,1.68,1.68,-1.0
2019-11-03,Timrå IK  - Karlskrona HK,0 - 3,allsvenskan,2019/20,441296,Timrå IK,Karlskrona HK,0,away,home,0.57,0.21,0.22,0,1.6,4.75,4.7,4.7,-1.0
2019-11-03,HC Vita Hästen  - AIK,3 - 2,allsvenskan,2019/20,441382,HC Vita Hästen,AIK,3,draw,home,0.49,0.23,0.28,0,,,,,-1.0
2019-11-03,Kristianstads IK  - Västerviks IK,4 - 1,allsvenskan,2019/20,441383,Kristianstads IK,Västerviks IK,4,home,home,0.45,0.3,0.25,1,2.13,4.3,2.85,2.13,2.13
2019-11-03,Tingsryds AIF  - BIK Karlskoga,2 - 5,allsvenskan,2019/20,441384,Tingsryds AIF,BIK Karlskoga,2,away,away,0.36,0.2,0.44,1,2.7,4.25,2.24,2.24,2.24
2019-11-03,Västerås IK  - Mora IK,4 - 1,allsvenskan,2019/20,441385,Västerås IK,Mora IK,4,home,home,0.5,0.24,0.26,1,1.65,4.4,4.6,1.65,1.65
2019-11-03,MODO Hockey  - Södertälje SK,9 - 3,allsvenskan,2019/20,441386,MODO Hockey,Södertälje SK,9,home,home,0.49,0.3,0.21,1,1.47,5.35,5.35,1.47,1.47
2019-11-09,Västerås IK  - BIK Karlskoga,1 - 4,allsvenskan,2019/20,441423,Västerås IK,BIK Karlskoga,1,away,home,0.44,0.12,0.44,0,2.18,4.35,2.8,2.8,-1.0
2019-11-09,MODO Hockey  - IF Björklöven,3 - 1,allsvenskan,2019/20,441371,MODO Hockey,IF Björklöven,3,home,home,0.49,0.24,0.27,1,2.01,4.1,3.3,2.01,2.01
2019-11-11,IF Björklöven  - HC Vita Hästen,5 - 3,allsvenskan,2019/20,441395,IF Björklöven,HC Vita Hästen,5,home,home,0.47,0.31,0.22,1,1.56,4.7,5.0,1.56,1.56
2019-11-11,Almtuna IS  - Södertälje SK,2 - 3,allsvenskan,2019/20,441396,Almtuna IS,Södertälje SK,2,draw,home,0.5,0.16,0.34,0,2.19,4.25,2.8,4.25,-1.0
2019-11-11,Västerås IK  - Karlskrona HK,3 - 2,allsvenskan,2019/20,441397,Västerås IK,Karlskrona HK,3,draw,home,0.4,0.29,0.31,0,1.87,4.3,3.55,4.3,-1.0
2019-11-11,BIK Karlskoga  - AIK,6 - 1,allsvenskan,2019/20,441399,BIK Karlskoga,AIK,6,home,home,0.55,0.22,0.23,1,,,,,
2019-11-11,Kristianstads IK  - Mora IK,3 - 2,allsvenskan,2019/20,441400,Kristianstads IK,Mora IK,3,draw,home,0.56,0.21,0.23,0,1.96,4.4,3.2,4.4,-1.0
2019-11-11,Tingsryds AIF  - Västerviks IK,3 - 2,allsvenskan,2019/20,441401,Tingsryds AIF,Västerviks IK,3,draw,home,0.48,0.17,0.35,0,2.1,4.25,2.93,4.25,-1.0
2019-11-13,Mora IK  - HC Vita Hästen,2 - 5,allsvenskan,2019/20,441402,Mora IK,HC Vita Hästen,2,away,home,0.44,0.16,0.4,0,2.48,4.05,2.48,2.48,-1.0
2019-11-13,Södertälje SK  - Kristianstads IK,3 - 2,allsvenskan,2019/20,441403,Södertälje SK,Kristianstads IK,3,draw,draw,0.32,0.39,0.29,1,2.16,3.9,3.0,3.9,3.9
2019-11-13,Karlskrona HK  - Almtuna IS,4 - 3,allsvenskan,2019/20,441404,Karlskrona HK,Almtuna IS,4,home,home,0.57,0.22,0.21,1,1.91,4.0,3.6,1.91,1.91
2019-11-13,MODO Hockey  - Västerås IK,7 - 3,allsvenskan,2019/20,441405,MODO Hockey,Västerås IK,7,home,home,0.4,0.2,0.4,1,1.76,4.55,3.8,1.76,1.76
2019-11-13,AIK  - Timrå IK,1 - 5,allsvenskan,2019/20,441406,AIK,Timrå IK,1,away,away,0.28,0.33,0.39,1,3.1,4.35,2.0,2.0,2.0
2019-11-13,Västerviks IK  - BIK Karlskoga,2 - 1,allsvenskan,2019/20,441407,Västerviks IK,BIK Karlskoga,2,draw,away,0.3,0.2,0.5,0,2.97,4.65,2.01,4.65,-1.0
2019-11-13,Tingsryds AIF  - IF Björklöven,0 - 4,allsvenskan,2019/20,441493,Tingsryds AIF,IF Björklöven,0,away,home,0.53,0.22,0.25,0,3.38,4.55,1.86,1.86,-1.0
2019-11-15,Västerviks IK  - Timrå IK,1 - 4,allsvenskan,2019/20,441409,Västerviks IK,Timrå IK,1,away,away,0.19,0.36,0.45,1,,,,,
2019-11-15,Almtuna IS  - Västerås IK,2 - 1,allsvenskan,2019/20,441326,Almtuna IS,Västerås IK,2,home,away,0.23,0.16,0.61,0,2.67,4.35,2.24,2.67,-1.0
2019-11-15,MODO Hockey  - Kristianstads IK,3 - 1,allsvenskan,2019/20,441410,MODO Hockey,Kristianstads IK,3,home,home,0.57,0.2,0.23,1,1.42,5.25,6.35,1.42,1.42
2019-11-15,Södertälje SK  - Tingsryds AIF,4 - 1,allsvenskan,2019/20,441412,Södertälje SK,Tingsryds AIF,4,home,away,0.39,0.13,0.48,0,1.97,4.3,3.23,1.97,-1.0
2019-11-16,Mora IK  - BIK Karlskoga,3 - 6,allsvenskan,2019/20,441413,Mora IK,BIK Karlskoga,3,away,home,0.47,0.21,0.32,0,,,,,-1.0
2019-11-16,IF Björklöven  - AIK,8 - 1,allsvenskan,2019/20,441414,IF Björklöven,AIK,8,home,home,0.47,0.24,0.29,1,,,,,
2019-11-17,Karlskrona HK  - HC Vita Hästen,1 - 2,allsvenskan,2019/20,441415,Karlskrona HK,HC Vita Hästen,1,draw,home,0.56,0.16,0.28,0,2.3,4.15,2.67,4.15,-1.0
2019-11-20,HC Vita Hästen  - MODO Hockey,4 - 3,allsvenskan,2019/20,441416,HC Vita Hästen,MODO Hockey,4,home,away,0.33,0.29,0.38,0,3.25,4.85,1.86,3.25,-1.0
2019-11-20,Almtuna IS  - Timrå IK,0 - 3,allsvenskan,2019/20,441417,Almtuna IS,Timrå IK,0,away,away,0.3,0.2,0.5,1,3.65,4.55,1.8,1.8,1.8
2019-11-20,IF Björklöven  - Västerviks IK,2 - 0,allsvenskan,2019/20,441418,IF Björklöven,Västerviks IK,2,home,home,0.63,0.25,0.12,1,1.43,5.2,6.25,1.43,1.43
2019-11-20,BIK Karlskoga  - Södertälje SK,7 - 3,allsvenskan,2019/20,441419,BIK Karlskoga,Södertälje SK,7,home,home,0.61,0.27,0.12,1,1.52,5.35,4.85,1.52,1.52
2019-11-20,Tingsryds AIF  - Karlskrona HK,3 - 2,allsvenskan,2019/20,441420,Tingsryds AIF,Karlskrona HK,3,draw,home,0.42,0.2,0.38,0,2.47,4.0,2.52,4.0,-1.0
2019-11-20,AIK  - Mora IK,3 - 1,allsvenskan,2019/20,441421,AIK,Mora IK,3,home,home,0.4,0.23,0.37,1,2.24,4.05,2.8,2.24,2.24
2019-11-20,Kristianstads IK  - Västerås IK,4 - 8,allsvenskan,2019/20,441422,Kristianstads IK,Västerås IK,4,away,home,0.57,0.15,0.28,0,2.65,3.95,2.38,2.38,-1.0
2019-11-22,Kristianstads IK  - HC Vita Hästen,2 - 3,allsvenskan,2019/20,441424,Kristianstads IK,HC Vita Hästen,2,away,home,0.41,0.33,0.26,0,2.52,4.2,2.42,2.42,-1.0
2019-11-22,Timrå IK  - Mora IK,4 - 3,allsvenskan,2019/20,441425,Timrå IK,Mora IK,4,draw,home,0.65,0.23,0.12,0,1.44,5.2,6.0,5.2,-1.0
2019-11-22,Tingsryds AIF  - Almtuna IS,3 - 2,allsvenskan,2019/20,441426,Tingsryds AIF,Almtuna IS,3,home,home,0.61,0.18,0.21,1,2.08,4.1,3.07,2.08,2.08
2019-11-22,MODO Hockey  - AIK,5 - 3,allsvenskan,2019/20,441427,MODO Hockey,AIK,5,home,home,0.53,0.2,0.27,1,,,,,
2019-11-22,Karlskrona HK  - Västerviks IK,4 - 3,allsvenskan,2019/20,441428,Karlskrona HK,Västerviks IK,4,draw,home,0.72,0.13,0.15,0,1.98,4.4,3.12,4.4,-1.0
2019-11-22,Södertälje SK  - IF Björklöven,2 - 3,allsvenskan,2019/20,441521,Södertälje SK,IF Björklöven,2,draw,away,0.28,0.14,0.58,0,3.55,4.55,1.82,4.55,-1.0
2019-11-24,Västerviks IK  - HC Vita Hästen,1 - 3,allsvenskan,2019/20,441388,Västerviks IK,HC Vita Hästen,1,away,home,0.49,0.14,0.37,0,2.5,4.0,2.46,2.46,-1.0
2019-11-24,IF Björklöven  - Kristianstads IK,3 - 1,allsvenskan,2019/20,441389,IF Björklöven,Kristianstads IK,3,home,home,0.48,0.17,0.35,1,1.42,5.25,6.25,1.42,1.42
2019-11-24,Almtuna IS  - Mora IK,5 - 6,allsvenskan,2019/20,441390,Almtuna IS,Mora IK,5,away,home,0.7,0.18,0.12,0,2.65,4.05,2.3,2.3,-1.0
2019-11-24,Södertälje SK  - Västerås IK,1 - 3,allsvenskan,2019/20,441391,Södertälje SK,Västerås IK,1,away,away,0.36,0.24,0.4,1,2.58,4.4,2.25,2.25,2.25
2019-11-24,Timrå IK  - BIK Karlskoga,3 - 1,allsvenskan,2019/20,441392,Timrå IK,BIK Karlskoga,3,home,away,0.35,0.2,0.45,0,2.04,4.35,3.02,2.04,-1.0
2019-11-24,Karlskrona HK  - MODO Hockey,2 - 5,allsvenskan,2019/20,441393,Karlskrona HK,MODO Hockey,2,away,home,0.43,0.29,0.28,0,3.3,4.45,1.89,1.89,-1.0
2019-11-24,AIK  - Tingsryds AIF,1 - 4,allsvenskan,2019/20,441394,AIK,Tingsryds AIF,1,away,home,0.39,0.26,0.35,0,2.08,4.05,3.03,3.03,-1.0
2019-11-26,Almtuna IS  - MODO Hockey,2 - 0,allsvenskan,2019/20,441430,Almtuna IS,MODO Hockey,2,home,away,0.29,0.16,0.55,0,4.7,5.0,1.55,4.7,-1.0
2019-11-26,Tingsryds AIF  - Mora IK,5 - 3,allsvenskan,2019/20,441431,Tingsryds AIF,Mora IK,5,home,home,0.54,0.14,0.32,1,2.25,4.2,2.67,2.25,2.25
2019-11-27,HC Vita Hästen  - Södertälje SK,3 - 2,allsvenskan,2019/20,441432,HC Vita Hästen,Södertälje SK,3,home,home,0.69,0.18,0.13,1,1.79,4.35,3.7,1.79,1.79
2019-11-27,Västerås IK  - Timrå IK,4 - 2,allsvenskan,2019/20,441433,Västerås IK,Timrå IK,4,home,away,0.35,0.27,0.38,0,2.41,4.25,2.52,2.41,-1.0
2019-11-27,AIK  - Västerviks IK,1 - 3,allsvenskan,2019/20,441434,AIK,Västerviks IK,1,away,away,0.35,0.16,0.49,1,2.02,4.3,3.05,3.05,3.05
2019-11-27,BIK Karlskoga  - IF Björklöven,2 - 5,allsvenskan,2019/20,441435,BIK Karlskoga,IF Björklöven,2,away,home,0.47,0.17,0.36,0,2.45,4.3,2.45,2.45,-1.0
2019-11-27,Kristianstads IK  - Karlskrona HK,3 - 1,allsvenskan,2019/20,441436,Kristianstads IK,Karlskrona HK,3,home,home,0.4,0.34,0.26,1,2.29,3.85,2.77,2.29,2.29
2019-11-29,Västerås IK  - HC Vita Hästen,3 - 2,allsvenskan,2019/20,441437,Västerås IK,HC Vita Hästen,3,home,home,0.53,0.3,0.17,1,1.91,4.4,3.2,1.91,1.91
2019-11-29,Timrå IK  - IF Björklöven,1 - 4,allsvenskan,2019/20,441438,Timrå IK,IF Björklöven,1,away,home,0.45,0.18,0.37,0,2.62,4.0,2.41,2.41,-1.0
2019-11-29,Mora IK  - Västerviks IK,3 - 1,allsvenskan,2019/20,441439,Mora IK,Västerviks IK,3,home,away,0.31,0.29,0.4,0,1.86,4.35,3.4,1.86,-1.0
2019-11-29,Södertälje SK  - AIK,5 - 0,allsvenskan,2019/20,441440,Södertälje SK,AIK,5,home,home,0.46,0.28,0.26,1,,,,,
2019-11-29,MODO Hockey  - Tingsryds AIF,5 - 2,allsvenskan,2019/20,441441,MODO Hockey,Tingsryds AIF,5,home,home,0.5,0.15,0.35,1,1.37,5.95,6.05,1.37,1.37
2019-11-29,Almtuna IS  - Kristianstads IK,5 - 1,allsvenskan,2019/20,441442,Almtuna IS,Kristianstads IK,5,home,home,0.37,0.37,0.26,1,1.98,4.2,3.15,1.98,1.98
2019-11-29,Karlskrona HK  - BIK Karlskoga,3 - 6,allsvenskan,2019/20,441443,Karlskrona HK,BIK Karlskoga,3,away,home,0.43,0.14,0.43,0,2.8,4.35,2.1,2.1,-1.0
2019-12-01,HC Vita Hästen  - Almtuna IS,2 - 1,allsvenskan,2019/20,441445,HC Vita Hästen,Almtuna IS,2,draw,home,0.53,0.37,0.1,0,1.67,4.5,4.1,4.5,-1.0
2019-12-01,Kristianstads IK  - Timrå IK,1 - 3,allsvenskan,2019/20,441446,Kristianstads IK,Timrå IK,1,away,away,0.38,0.15,0.47,1,3.38,4.65,1.81,1.81,1.81
2019-12-01,Tingsryds AIF  - Västerås IK,2 - 3,allsvenskan,2019/20,441444,Tingsryds AIF,Västerås IK,2,away,away,0.3,0.34,0.36,1,2.78,4.4,2.1,2.1,2.1
2019-12-01,BIK Karlskoga  - MODO Hockey,7 - 0,allsvenskan,2019/20,441447,BIK Karlskoga,MODO Hockey,7,home,home,0.48,0.2,0.32,1,2.78,4.65,2.11,2.78,2.78
2019-12-02,AIK  - Karlskrona HK,5 - 6,allsvenskan,2019/20,441448,AIK,Karlskrona HK,5,draw,away,0.34,0.08,0.58,0,2.68,4.4,2.16,4.4,-1.0
2019-12-02,IF Björklöven  - Mora IK,3 - 0,allsvenskan,2019/20,441450,IF Björklöven,Mora IK,3,home,home,0.58,0.24,0.18,1,1.33,6.45,6.35,1.33,1.33
2019-12-03,HC Vita Hästen  - Timrå IK,1 - 2,allsvenskan,2019/20,441451,HC Vita Hästen,Timrå IK,1,away,home,0.4,0.2,0.4,0,2.77,4.15,2.17,2.17,-1.0
2019-12-04,Västerås IK  - AIK,4 - 3,allsvenskan,2019/20,441452,Västerås IK,AIK,4,draw,home,0.57,0.12,0.31,0,,,,,-1.0
2019-12-04,Kristianstads IK  - Tingsryds AIF,0 - 3,allsvenskan,2019/20,441453,Kristianstads IK,Tingsryds AIF,0,away,home,0.46,0.22,0.32,0,2.12,4.0,2.93,2.93,-1.0
2019-12-04,Almtuna IS  - BIK Karlskoga,3 - 5,allsvenskan,2019/20,441454,Almtuna IS,BIK Karlskoga,3,away,away,0.34,0.18,0.48,1,3.15,4.8,1.86,1.86,1.86
2019-12-04,MODO Hockey  - Västerviks IK,1 - 4,allsvenskan,2019/20,441455,MODO Hockey,Västerviks IK,1,away,home,0.44,0.27,0.29,0,1.3,6.2,7.6,7.6,-1.0
2019-12-04,Karlskrona HK  - IF Björklöven,3 - 0,allsvenskan,2019/20,441456,Karlskrona HK,IF Björklöven,3,home,home,0.39,0.28,0.33,1,4.65,5.1,1.53,4.65,4.65
2019-12-04,Södertälje SK  - Mora IK,3 - 1,allsvenskan,2019/20,441457,Södertälje SK,Mora IK,3,home,home,0.61,0.18,0.21,1,2.13,4.25,2.8,2.13,2.13
2019-12-06,Tingsryds AIF  - HC Vita Hästen,1 - 2,allsvenskan,2019/20,441458,Tingsryds AIF,HC Vita Hästen,1,draw,home,0.55,0.19,0.26,0,2.32,4.2,2.55,4.2,-1.0
2019-12-06,Mora IK  - Karlskrona HK,3 - 2,allsvenskan,2019/20,441460,Mora IK,Karlskrona HK,3,draw,away,0.26,0.22,0.52,0,2.2,4.25,2.68,4.25,-1.0
2019-12-06,Timrå IK  - Södertälje SK,6 - 3,allsvenskan,2019/20,441461,Timrå IK,Södertälje SK,6,home,home,0.52,0.22,0.26,1,1.51,4.85,5.05,1.51,1.51
2019-12-07,IF Björklöven  - MODO Hockey,4 - 3,allsvenskan,2019/20,441462,IF Björklöven,MODO Hockey,4,draw,home,0.41,0.31,0.28,0,1.94,4.2,3.4,4.2,-1.0
2019-12-07,Västerviks IK  - Västerås IK,4 - 6,allsvenskan,2019/20,441459,Västerviks IK,Västerås IK,4,away,away,0.32,0.2,0.48,1,2.92,4.25,2.06,2.06,2.06
2019-12-08,BIK Karlskoga  - Kristianstads IK,7 - 3,allsvenskan,2019/20,441463,BIK Karlskoga,Kristianstads IK,7,home,home,0.62,0.28,0.1,1,1.37,5.5,6.6,1.37,1.37
2019-12-08,Karlskrona HK  - Södertälje SK,3 - 4,allsvenskan,2019/20,441465,Karlskrona HK,Södertälje SK,3,draw,home,0.58,0.21,0.21,0,1.87,4.45,3.3,4.45,-1.0
2019-12-09,Västerviks IK  - Södertälje SK,0 - 3,allsvenskan,2019/20,441449,Västerviks IK,Södertälje SK,0,away,home,0.55,0.22,0.23,0,1.94,4.15,3.25,3.25,-1.0
2019-12-09,AIK  - Almtuna IS,2 - 3,allsvenskan,2019/20,441464,AIK,Almtuna IS,2,away,away,0.28,0.28,0.44,1,2.1,4.3,2.82,2.82,2.82
2019-12-11,MODO Hockey  - Mora IK,4 - 3,allsvenskan,2019/20,441466,MODO Hockey,Mora IK,4,home,home,0.45,0.24,0.31,1,1.34,5.6,7.1,1.34,1.34
2019-12-11,HC Vita Hästen  - BIK Karlskoga,4 - 1,allsvenskan,2019/20,441467,HC Vita Hästen,BIK Karlskoga,4,home,away,0.3,0.13,0.57,0,2.7,4.35,2.17,2.7,-1.0
2019-12-11,AIK  - Kristianstads IK,2 - 0,allsvenskan,2019/20,441468,AIK,Kristianstads IK,2,home,home,0.41,0.24,0.35,1,2.25,4.15,2.65,2.25,2.25
2019-12-11,Almtuna IS  - Västerviks IK,4 - 1,allsvenskan,2019/20,441469,Almtuna IS,Västerviks IK,4,home,home,0.46,0.23,0.31,1,2.04,4.15,3.0,2.04,2.04
2019-12-11,Västerås IK  - IF Björklöven,2 - 1,allsvenskan,2019/20,441470,Västerås IK,IF Björklöven,2,draw,away,0.37,0.2,0.43,0,2.92,4.1,2.17,4.1,-1.0
2019-12-11,Tingsryds AIF  - Timrå IK,2 - 1,allsvenskan,2019/20,441471,Tingsryds AIF,Timrå IK,2,draw,home,0.41,0.19,0.4,0,3.55,4.15,1.85,4.15,-1.0
2019-12-13,Västerviks IK  - Kristianstads IK,0 - 4,allsvenskan,2019/20,441472,Västerviks IK,Kristianstads IK,0,away,home,0.53,0.23,0.24,0,2.13,4.05,2.88,2.88,-1.0
2019-12-13,Södertälje SK  - MODO Hockey,4 - 6,allsvenskan,2019/20,441473,Södertälje SK,MODO Hockey,4,away,home,0.38,0.28,0.34,0,4.05,5.25,1.6,1.6,-1.0
2019-12-13,Timrå IK  - Karlskrona HK,5 - 1,allsvenskan,2019/20,441474,Timrå IK,Karlskrona HK,5,home,home,0.57,0.15,0.28,1,1.62,4.45,4.5,1.62,1.62
2019-12-13,BIK Karlskoga  - Tingsryds AIF,2 - 0,allsvenskan,2019/20,441475,BIK Karlskoga,Tingsryds AIF,2,home,home,0.58,0.27,0.15,1,1.37,5.5,6.5,1.37,1.37
2019-12-14,Mora IK  - Västerås IK,1 - 4,allsvenskan,2019/20,441476,Mora IK,Västerås IK,1,away,away,0.25,0.33,0.42,1,2.92,4.45,2.02,2.02,2.02
2019-12-14,IF Björklöven  - Almtuna IS,1 - 0,allsvenskan,2019/20,441477,IF Björklöven,Almtuna IS,1,home,home,0.57,0.16,0.27,1,1.33,5.75,7.25,1.33,1.33
2019-12-16,AIK  - HC Vita Hästen,1 - 2,allsvenskan,2019/20,441478,AIK,HC Vita Hästen,1,draw,away,0.35,0.21,0.44,0,3.2,4.3,1.94,4.3,-1.0
2019-12-17,MODO Hockey  - Karlskrona HK,5 - 1,allsvenskan,2019/20,441483,MODO Hockey,Karlskrona HK,5,home,home,0.57,0.16,0.27,1,1.42,5.0,6.3,1.42,1.42
2019-12-18,HC Vita Hästen  - Västerviks IK,0 - 1,allsvenskan,2019/20,441479,HC Vita Hästen,Västerviks IK,0,away,home,0.57,0.3,0.13,0,1.58,4.5,4.8,4.8,-1.0
2019-12-18,Kristianstads IK  - IF Björklöven,2 - 3,allsvenskan,2019/20,441480,Kristianstads IK,IF Björklöven,2,away,home,0.47,0.14,0.39,0,5.25,4.85,1.5,1.5,-1.0
2019-12-18,Almtuna IS  - Mora IK,1 - 2,allsvenskan,2019/20,441481,Almtuna IS,Mora IK,1,draw,home,0.48,0.3,0.22,0,2.2,4.1,2.75,4.1,-1.0
2019-12-18,Västerås IK  - Södertälje SK,2 - 3,allsvenskan,2019/20,441482,Västerås IK,Södertälje SK,2,draw,home,0.5,0.29,0.21,0,1.61,4.4,4.65,4.4,-1.0
2019-12-18,BIK Karlskoga  - Timrå IK,4 - 3,allsvenskan,2019/20,441484,BIK Karlskoga,Timrå IK,4,draw,home,0.5,0.23,0.27,0,2.15,4.15,2.95,4.15,-1.0
2019-12-18,Tingsryds AIF  - AIK,5 - 2,allsvenskan,2019/20,441485,Tingsryds AIF,AIK,5,home,home,0.45,0.29,0.26,1,,,,,
2019-12-20,HC Vita Hästen  - IF Björklöven,3 - 5,allsvenskan,2019/20,441486,HC Vita Hästen,IF Björklöven,3,away,home,0.6,0.11,0.29,0,3.0,4.15,2.05,2.05,-1.0
2019-12-20,Södertälje SK  - Almtuna IS,5 - 3,allsvenskan,2019/20,441487,Södertälje SK,Almtuna IS,5,home,home,0.37,0.32,0.31,1,1.94,4.1,3.3,1.94,1.94
2019-12-20,Karlskrona HK  - Västerås IK,4 - 1,allsvenskan,2019/20,441488,Karlskrona HK,Västerås IK,4,home,away,0.31,0.17,0.52,0,2.93,4.35,2.04,2.93,-1.0
2019-12-20,Timrå IK  - MODO Hockey,2 - 4,allsvenskan,2019/20,441489,Timrå IK,MODO Hockey,2,away,home,0.49,0.14,0.37,0,2.65,4.2,2.32,2.32,-1.0
2019-12-20,AIK  - BIK Karlskoga,0 - 1,allsvenskan,2019/20,441490,AIK,BIK Karlskoga,0,away,away,0.34,0.25,0.41,1,4.0,5.25,1.61,1.61,1.61
2019-12-21,Mora IK  - Kristianstads IK,7 - 4,allsvenskan,2019/20,441491,Mora IK,Kristianstads IK,7,home,home,0.52,0.28,0.2,1,1.89,3.9,3.6,1.89,1.89
2019-12-21,Västerviks IK  - Tingsryds AIF,2 - 1,allsvenskan,2019/20,441492,Västerviks IK,Tingsryds AIF,2,draw,away,0.28,0.18,0.54,0,2.42,3.95,2.53,3.95,-1.0
2019-12-26,AIK  - Södertälje SK,2 - 3,allsvenskan,2019/20,441350,AIK,Södertälje SK,2,draw,home,0.41,0.26,0.33,0,,,,,-1.0
2019-12-27,Västerås IK  - MODO Hockey,1 - 4,allsvenskan,2019/20,441494,Västerås IK,MODO Hockey,1,away,home,0.46,0.12,0.42,0,2.95,4.35,2.1,2.1,-1.0
